orderid,brand_name,product_name,sales_ammount,sales_date
0043823,Nokia,Nk400,86275.19,2019-11-21
0043824,Samsung,watch340,20123.22,2020-03-20
0043825,Nokia,Nk400,81403.19,2019-11-11
0043826,Samsung,watch340,44460.33,2018-11-19
0043827,Apple,iphone13,10264.01,2019-06-12
0043828,Apple,iphoneSE,97496.15,2019-01-09
0043829,Apple,iphone11,76363.26,2019-08-27
0043830,Nokia,Nk320,60422.46,2018-05-30
0043831,Samsung,watch320,30670.91,2019-08-13
0043832,Samsung,galaxy10,21450.54,2020-01-09
0043833,Samsung,watch320,25637.95,2018-08-03
0043834,Nokia,Nk320,31690.95,2018-10-20
0043835,Nokia,Nk320,22495.35,2019-06-30
0043836,Nokia,Nk400,40940.74,2019-06-29
0043837,Samsung,galaxy11,98675.01,2018-06-19
0043838,Samsung,watch320,19680.58,2019-03-17
0043839,Nokia,Nk400,86576.34,2018-07-02
0043840,Apple,IpadMax,12469.2,2018-07-28
0043841,Samsung,galaxy13,66139.83,2019-06-17
0043842,Apple,iphoneSE,94449.79,2020-01-24
0043843,Samsung,galaxy12,55575.79,2019-12-18
0043844,Nokia,Nk320,18746.32,2019-05-17
0043845,Apple,IpadMax,17922.61,2020-03-03
0043846,Apple,IpadMini,99777.23,2018-10-03
0043847,Samsung,watch320,62977.18,2018-07-12
0043848,Nokia,Nk400,28996.15,2019-09-19
0043849,Nokia,Nk400,48877.99,2019-11-13
0043850,Apple,iphone13,51516.6,2019-03-31
0043851,Nokia,Nk400,26433.49,2020-01-31
0043852,Samsung,watch340,51066.71,2019-06-25
0043853,Nokia,Nk320,26777.24,2019-06-25
0043854,Samsung,galaxy11,16856.82,2019-08-15
0043855,Nokia,Nk400,77670.12,2019-05-15
0043856,Nokia,Nk400,88339.13,2020-04-12
0043857,Samsung,galaxy13,47180.51,2020-01-05
0043858,Nokia,Nk400,68145.82,2020-03-20
0043859,Apple,iphone12,92303.59,2019-05-09
0043860,Nokia,Nk320,555.64,2019-06-10
0043861,Nokia,Nk400,14450.75,2019-06-26
0043862,Apple,Macbook512,81132.7,2019-06-02
0043863,Samsung,galaxy11,6517.79,2020-02-26
0043864,Apple,IpadMax,48427.28,2018-05-16
0043865,Nokia,Nk500,35712.23,2019-11-12
0043866,Nokia,Nk400,91445.92,2019-05-18
0043867,Nokia,Nk400,94945.3,2019-03-27
0043868,Samsung,galaxy11,37871.56,2019-04-03
0043869,Nokia,Nk320,87446.37,2020-03-28
0043870,Samsung,galaxy12,38219.2,2019-12-13
0043871,Apple,laptop256,45953.86,2020-04-28
0043872,Apple,IpadMax,17619.07,2018-11-11
0043873,Nokia,Nk500,64595.25,2019-03-24
0043874,Samsung,galaxy11,31412.98,2018-11-22
0043875,Samsung,galaxy13,35857.69,2020-03-08
0043876,Samsung,galaxy13,9938.09,2019-02-14
0043877,Samsung,galaxy11,11060.98,2019-10-18
0043878,Apple,iphone12,49257.71,2020-04-30
0043879,Apple,iphone11,92774.39,2019-02-19
0043880,Samsung,galaxy10,5262.2,2019-01-27
0043881,Apple,IpadMini,66111.82,2019-08-11
0043882,Nokia,Nk320,85271.29,2020-03-11
0043883,Samsung,watch340,7900.84,2019-01-30
0043884,Samsung,watch320,8684.07,2018-11-21
0043885,Apple,Macbook512,71963.52,2020-01-17
0043886,Apple,iphone12,98767.26,2019-10-18
0043887,Samsung,galaxy12,65374.84,2019-09-19
0043888,Samsung,galaxy13,99581.16,2020-03-24
0043889,Nokia,Nk500,6591.08,2018-05-18
0043890,Nokia,Nk500,98420.01,2019-12-07
0043891,Nokia,Nk500,66142.79,2019-06-09
0043892,Samsung,watch340,73672.79,2018-11-03
0043893,Samsung,watch320,25530.2,2020-04-17
0043894,Apple,iphone13,76732.03,2018-12-09
0043895,Samsung,watch320,62553.74,2018-11-07
0043896,Apple,Macbook512,68946.08,2020-02-17
0043897,Nokia,Nk320,79978.35,2019-08-20
0043898,Apple,IpadMax,59046.55,2018-10-14
0043899,Samsung,watch340,87167.56,2020-01-19
0043900,Apple,laptop256,90733.6,2018-09-20
0043901,Samsung,galaxy13,5278.11,2018-11-11
0043902,Apple,IpadMax,54751.85,2018-07-10
0043903,Apple,iphoneSE,64480.9,2019-11-10
0043904,Nokia,Nk500,44766.6,2020-02-08
0043905,Nokia,Nk320,52347.58,2019-09-02
0043906,Samsung,galaxy11,1849.32,2020-04-28
0043907,Apple,Macbook512,52108.38,2019-09-20
0043908,Apple,IpadMini,70050.13,2019-10-23
0043909,Nokia,Nk500,73823.95,2019-02-17
0043910,Samsung,galaxy12,62260.67,2019-05-11
0043911,Nokia,Nk400,12689.57,2018-05-26
0043912,Apple,IpadMax,86840.13,2018-08-07
0043913,Nokia,Nk320,13563.74,2019-08-07
0043914,Samsung,galaxy10,97069.48,2019-08-13
0043915,Nokia,Nk400,65925.35,2019-10-20
0043916,Nokia,Nk500,10886.35,2018-07-27
0043917,Samsung,watch320,76809.64,2019-11-03
0043918,Nokia,Nk500,12639.95,2018-05-29
0043919,Apple,Macbook512,25265.12,2019-01-18
0043920,Apple,iphoneSE,95256.09,2019-03-18
0043921,Apple,iphone13,14115.19,2019-12-18
0043922,Samsung,galaxy10,43821.06,2020-03-17
0043923,Samsung,galaxy11,81108.5,2018-08-11
0043924,Samsung,galaxy11,43662.6,2018-07-24
0043925,Nokia,Nk500,83439.92,2020-03-05
0043926,Samsung,galaxy10,12549.33,2019-05-29
0043927,Nokia,Nk400,68736.37,2019-11-23
0043928,Apple,IpadMax,38877.65,2020-01-27
0043929,Samsung,watch320,91109.32,2018-06-05
0043930,Apple,Macbook512,89926.29,2018-12-25
0043931,Samsung,galaxy13,49137.76,2018-08-23
0043932,Samsung,galaxy10,39202.43,2019-02-22
0043933,Samsung,galaxy12,47641.31,2018-12-23
0043934,Nokia,Nk400,28098.3,2019-02-27
0043935,Apple,IpadMini,80969.68,2020-02-26
0043936,Apple,IpadMax,16535.21,2020-04-02
0043937,Nokia,Nk500,12470.61,2020-03-16
0043938,Nokia,Nk400,7004.89,2018-10-20
0043939,Apple,iphoneSE,82613.49,2019-09-21
0043940,Apple,laptop256,89016.62,2019-09-23
0043941,Apple,laptop256,97664.84,2018-05-11
0043942,Samsung,galaxy12,40390.63,2018-11-22
0043943,Apple,iphone11,73327.49,2019-10-11
0043944,Nokia,Nk320,81743.99,2019-01-11
0043945,Samsung,galaxy13,93158.19,2018-06-07
0043946,Nokia,Nk320,43919.83,2018-10-15
0043947,Apple,iphoneSE,2444.66,2019-12-31
0043948,Samsung,galaxy13,32138.18,2020-04-28
0043949,Nokia,Nk500,42573.82,2020-04-27
0043950,Nokia,Nk400,32008.06,2019-08-18
0043951,Apple,iphone12,93138.75,2020-04-09
0043952,Nokia,Nk320,78097.86,2019-02-09
0043953,Samsung,galaxy11,18527.75,2019-07-13
0043954,Apple,IpadMini,55320.32,2018-07-29
0043955,Apple,laptop256,51534.07,2018-11-19
0043956,Nokia,Nk500,4023.07,2019-11-11
0043957,Nokia,Nk400,28522.42,2019-12-01
0043958,Apple,iphone11,20343.97,2019-10-11
0043959,Nokia,Nk320,51361.65,2018-05-30
0043960,Apple,IpadMax,87348.66,2020-04-07
0043961,Nokia,Nk320,20456.7,2018-07-16
0043962,Nokia,Nk320,36727.33,2018-12-12
0043963,Apple,Macbook512,62588.24,2020-02-09
0043964,Samsung,galaxy10,10536.66,2018-06-19
0043965,Nokia,Nk500,52297.33,2020-03-28
0043966,Nokia,Nk320,32417.28,2019-01-25
0043967,Samsung,galaxy11,68113.69,2020-04-09
0043968,Nokia,Nk500,77655.88,2019-04-08
0043969,Samsung,galaxy12,65207.79,2019-07-17
0043970,Nokia,Nk500,46194.52,2019-06-28
0043971,Apple,iphone13,14355.34,2018-07-15
0043972,Samsung,galaxy13,53890.09,2019-12-26
0043973,Apple,iphone11,45141.06,2019-02-27
0043974,Nokia,Nk500,13096.27,2018-09-28
0043975,Samsung,galaxy13,17454.71,2019-02-01
0043976,Apple,laptop256,52309.8,2020-04-08
0043977,Nokia,Nk500,32048.51,2018-07-10
0043978,Samsung,galaxy12,87512.17,2018-07-10
0043979,Samsung,watch340,44122.73,2019-12-20
0043980,Samsung,watch340,52325.4,2019-08-11
0043981,Apple,iphone12,91992.93,2019-02-19
0043982,Apple,iphone11,75923.94,2019-08-19
0043983,Apple,Macbook512,7196.73,2019-08-23
0043984,Samsung,galaxy12,64814.33,2019-05-10
0043985,Samsung,watch340,28778.59,2018-09-22
0043986,Samsung,galaxy11,40633.81,2018-06-06
0043987,Apple,Macbook512,83306.77,2020-02-17
0043988,Apple,Macbook512,27404.07,2020-01-08
0043989,Nokia,Nk400,21286.47,2020-03-03
0043990,Samsung,galaxy10,37944.34,2019-07-15
0043991,Apple,iphone13,26632.43,2019-06-06
0043992,Apple,iphone11,21658.38,2020-04-29
0043993,Samsung,galaxy11,5042.39,2019-12-19
0043994,Apple,Macbook512,88785.25,2020-02-13
0043995,Samsung,galaxy12,91541.26,2018-11-05
0043996,Samsung,galaxy10,75088.66,2018-06-15
0043997,Nokia,Nk400,94925.96,2018-08-02
0043998,Nokia,Nk500,30815.49,2019-05-25
0043999,Samsung,galaxy12,683.62,2019-02-13
0044000,Nokia,Nk320,8574.28,2018-08-26
0044001,Samsung,galaxy12,75950.22,2019-11-15
0044002,Samsung,watch320,47046.32,2018-12-17
0044003,Samsung,galaxy13,61526.88,2018-09-29
0044004,Apple,Macbook512,78239.53,2018-06-11
0044005,Nokia,Nk320,5524.03,2019-01-13
0044006,Samsung,galaxy12,64689.23,2020-01-25
0044007,Apple,iphone12,16662.25,2019-09-26
0044008,Apple,laptop256,45515.8,2019-07-29
0044009,Samsung,galaxy13,97066.7,2020-04-05
0044010,Apple,iphone12,86604.56,2019-05-25
0044011,Nokia,Nk320,63127.28,2020-04-03
0044012,Samsung,galaxy12,58223.21,2019-08-21
0044013,Apple,IpadMax,50846.64,2018-11-11
0044014,Apple,laptop256,52333.63,2019-05-22
0044015,Apple,iphoneSE,76722.56,2018-10-02
0044016,Nokia,Nk400,84062.18,2019-12-29
0044017,Nokia,Nk400,52819.39,2019-09-28
0044018,Nokia,Nk320,54249.52,2018-06-24
0044019,Apple,iphone12,32143.88,2020-03-17
0044020,Samsung,galaxy12,93023.56,2019-05-23
0044021,Apple,IpadMini,23934.77,2019-12-13
0044022,Samsung,galaxy13,21850.36,2019-05-06
0044023,Nokia,Nk500,18363.37,2018-12-02
0044024,Samsung,watch320,56825.34,2019-11-12
0044025,Apple,IpadMax,65931.41,2020-03-10
0044026,Apple,IpadMini,53158.09,2018-11-20
0044027,Samsung,galaxy12,81832.67,2019-10-22
0044028,Apple,iphone11,59748.74,2018-07-28
0044029,Nokia,Nk500,4499.94,2019-03-25
0044030,Apple,iphone12,19522.89,2020-04-28
0044031,Samsung,watch340,43938.52,2019-09-29
0044032,Samsung,galaxy12,27947.69,2019-08-25
0044033,Samsung,galaxy10,14968.68,2019-05-28
0044034,Nokia,Nk400,31433.04,2018-05-07
0044035,Nokia,Nk500,86783.07,2019-03-05
0044036,Apple,iphone11,41449.98,2019-05-13
0044037,Apple,Macbook512,58261.75,2019-05-29
0044038,Nokia,Nk400,97568.98,2019-06-15
0044039,Nokia,Nk320,82288.61,2019-12-04
0044040,Apple,Macbook512,77079.35,2019-01-10
0044041,Nokia,Nk320,4550.67,2018-07-13
0044042,Apple,iphone12,66953.38,2018-06-04
0044043,Nokia,Nk320,19744.09,2018-05-04
0044044,Samsung,galaxy12,9535.34,2019-10-04
0044045,Samsung,galaxy10,32825.84,2019-01-14
0044046,Apple,laptop256,50877.54,2019-09-04
0044047,Nokia,Nk400,51714.81,2018-05-23
0044048,Nokia,Nk320,82912.06,2020-02-13
0044049,Samsung,galaxy12,47337.65,2019-05-14
0044050,Samsung,galaxy13,85290.21,2019-12-25
0044051,Nokia,Nk320,13874.76,2019-11-01
0044052,Apple,IpadMax,85424.67,2019-04-20
0044053,Samsung,watch320,48998.98,2019-05-01
0044054,Apple,IpadMini,51970.62,2018-08-07
0044055,Apple,IpadMax,63459.81,2019-04-08
0044056,Nokia,Nk500,61828.78,2019-08-24
0044057,Apple,iphone13,59698.23,2018-05-15
0044058,Nokia,Nk500,52237.89,2018-09-24
0044059,Samsung,galaxy10,64474.98,2019-12-23
0044060,Samsung,galaxy11,33258.04,2018-09-14
0044061,Nokia,Nk400,30022.66,2019-06-22
0044062,Samsung,galaxy12,78220.08,2019-06-24
0044063,Apple,Macbook512,86156.26,2020-03-01
0044064,Apple,iphone13,27401.21,2020-03-10
0044065,Nokia,Nk320,12501.44,2018-11-25
0044066,Samsung,watch340,38490.83,2018-07-28
0044067,Samsung,galaxy11,18930.95,2020-03-15
0044068,Samsung,watch320,33667.29,2019-07-16
0044069,Apple,IpadMax,84654.11,2019-10-02
0044070,Apple,iphone13,42750.92,2018-10-28
0044071,Samsung,watch320,27905.94,2019-07-14
0044072,Samsung,watch320,83433.38,2019-04-18
0044073,Nokia,Nk500,7286.19,2019-03-15
0044074,Samsung,galaxy12,43482.41,2018-12-08
0044075,Nokia,Nk320,81396.1,2018-07-21
0044076,Samsung,galaxy11,42652.64,2019-06-02
0044077,Samsung,watch340,12990.33,2019-07-01
0044078,Samsung,watch340,25746.54,2019-01-06
0044079,Apple,iphone12,34512.43,2019-05-30
0044080,Nokia,Nk320,39714.97,2019-11-13
0044081,Apple,IpadMini,66436.2,2019-05-02
0044082,Nokia,Nk400,55857.71,2019-01-16
0044083,Nokia,Nk400,38525.24,2020-02-14
0044084,Nokia,Nk500,51729.95,2018-07-18
0044085,Nokia,Nk400,57894.67,2019-05-01
0044086,Nokia,Nk320,33526.25,2019-04-11
0044087,Samsung,galaxy11,76519.59,2019-06-29
0044088,Nokia,Nk320,34025.79,2019-03-20
0044089,Nokia,Nk320,72588.77,2020-04-02
0044090,Nokia,Nk320,46520.63,2019-09-03
0044091,Nokia,Nk320,68487.63,2018-08-16
0044092,Apple,iphone12,68358.5,2018-05-05
0044093,Apple,IpadMax,65063.29,2018-08-05
0044094,Samsung,galaxy12,62237.34,2019-05-24
0044095,Samsung,watch320,97629.97,2018-08-15
0044096,Samsung,galaxy10,51450.45,2018-10-10
0044097,Apple,iphone12,6233.19,2020-04-28
0044098,Nokia,Nk320,54769.21,2020-01-22
0044099,Nokia,Nk500,80754.76,2018-08-07
0044100,Apple,Macbook512,59982.21,2019-12-18
0044101,Nokia,Nk320,66867.53,2020-03-19
0044102,Nokia,Nk400,98011.73,2019-02-28
0044103,Samsung,watch320,4730.13,2018-08-11
0044104,Samsung,watch320,64155.84,2018-07-25
0044105,Nokia,Nk320,62439.93,2019-11-23
0044106,Nokia,Nk320,96261.36,2019-02-27
0044107,Apple,iphone11,45310.91,2020-03-07
0044108,Samsung,galaxy12,11554.97,2018-10-23
0044109,Apple,iphone12,28898.42,2020-02-13
0044110,Samsung,watch320,86385.44,2019-12-16
0044111,Apple,iphone13,36105.72,2018-09-27
0044112,Samsung,watch340,37855.11,2020-02-02
0044113,Samsung,galaxy10,35020.08,2020-02-11
0044114,Nokia,Nk500,29551.16,2018-10-16
0044115,Nokia,Nk400,52992.8,2018-08-16
0044116,Apple,iphoneSE,94004.19,2019-05-03
0044117,Apple,Macbook512,36447.03,2019-09-07
0044118,Nokia,Nk400,80492.35,2018-08-08
0044119,Nokia,Nk400,94232.82,2019-09-18
0044120,Nokia,Nk320,49995.32,2019-03-08
0044121,Nokia,Nk500,88444.51,2019-10-25
0044122,Nokia,Nk320,86694.58,2020-01-25
0044123,Nokia,Nk500,47177.66,2020-04-22
0044124,Nokia,Nk400,80083.53,2018-11-18
0044125,Apple,Macbook512,47634.82,2019-08-17
0044126,Nokia,Nk400,66752.94,2019-01-30
0044127,Nokia,Nk400,79814.63,2020-03-03
0044128,Apple,Macbook512,81348.04,2020-04-29
0044129,Samsung,watch320,44717.01,2018-05-12
0044130,Samsung,galaxy10,72906.19,2018-06-28
0044131,Apple,iphoneSE,77697.12,2019-10-12
0044132,Apple,IpadMini,14829.72,2019-08-02
0044133,Apple,IpadMax,6445.19,2019-02-11
0044134,Nokia,Nk320,45056.54,2019-02-11
0044135,Apple,Macbook512,61532.63,2019-12-16
0044136,Nokia,Nk500,70524.15,2018-07-18
0044137,Nokia,Nk400,34404.81,2018-10-21
0044138,Nokia,Nk500,18994.17,2019-07-23
0044139,Nokia,Nk400,98244.5,2019-07-23
0044140,Samsung,galaxy11,39569.16,2018-10-26
0044141,Samsung,galaxy13,66872.01,2020-01-01
0044142,Apple,laptop256,71693.03,2020-04-14
0044143,Apple,IpadMini,50337.89,2020-02-25
0044144,Nokia,Nk320,98547.96,2019-07-07
0044145,Samsung,watch320,72735.75,2019-01-10
0044146,Nokia,Nk320,37320.57,2018-05-09
0044147,Nokia,Nk400,56226.41,2019-12-11
0044148,Nokia,Nk320,95274.51,2018-05-18
0044149,Nokia,Nk400,17858.65,2019-07-09
0044150,Nokia,Nk500,87141.07,2018-05-19
0044151,Apple,iphone13,29365.21,2018-10-15
0044152,Apple,iphone13,34679.87,2018-08-31
0044153,Nokia,Nk500,25432.64,2020-04-30
0044154,Nokia,Nk500,79236.39,2020-01-14
0044155,Samsung,galaxy13,67459.17,2018-06-28
0044156,Nokia,Nk500,41481.94,2019-09-20
0044157,Samsung,watch320,98766.79,2019-10-16
0044158,Apple,laptop256,74521.26,2019-04-05
0044159,Nokia,Nk500,96601.81,2020-01-02
0044160,Nokia,Nk320,30667.3,2019-07-26
0044161,Apple,laptop256,20616.77,2020-02-15
0044162,Samsung,galaxy11,12746.88,2019-02-25
0044163,Nokia,Nk500,92503.05,2019-12-15
0044164,Apple,IpadMini,37139.52,2019-09-24
0044165,Apple,iphone11,63092.0,2019-12-13
0044166,Nokia,Nk400,7049.75,2019-09-28
0044167,Apple,IpadMini,86910.92,2019-08-08
0044168,Nokia,Nk320,97727.93,2020-02-13
0044169,Nokia,Nk400,25269.02,2019-07-12
0044170,Samsung,galaxy13,47643.52,2018-09-26
0044171,Nokia,Nk500,89832.75,2019-09-10
0044172,Nokia,Nk500,75985.9,2019-11-26
0044173,Apple,Macbook512,95571.78,2019-04-24
0044174,Nokia,Nk320,68393.79,2020-01-31
0044175,Nokia,Nk500,18052.02,2020-01-29
0044176,Samsung,watch320,38260.19,2020-01-03
0044177,Apple,iphone12,86990.31,2019-05-09
0044178,Nokia,Nk320,57908.34,2018-08-08
0044179,Samsung,watch320,75384.12,2019-01-10
0044180,Nokia,Nk320,50318.75,2019-05-25
0044181,Nokia,Nk320,25824.83,2019-11-20
0044182,Apple,iphoneSE,31403.38,2018-08-18
0044183,Samsung,galaxy10,33773.98,2018-12-18
0044184,Nokia,Nk320,98700.59,2019-03-13
0044185,Nokia,Nk320,20923.62,2018-09-19
0044186,Samsung,galaxy11,26046.69,2018-09-14
0044187,Nokia,Nk320,26030.59,2019-05-05
0044188,Samsung,galaxy11,16306.09,2019-03-10
0044189,Apple,iphoneSE,89863.67,2020-01-21
0044190,Nokia,Nk320,12631.18,2018-05-24
0044191,Nokia,Nk320,17221.71,2019-05-17
0044192,Nokia,Nk500,75432.26,2020-04-19
0044193,Samsung,watch340,27356.64,2019-12-19
0044194,Nokia,Nk500,29183.72,2019-02-08
0044195,Samsung,galaxy10,42660.44,2019-03-15
0044196,Nokia,Nk400,60089.0,2018-10-12
0044197,Apple,laptop256,94158.08,2019-08-02
0044198,Apple,iphone13,4704.77,2019-08-03
0044199,Nokia,Nk320,2337.43,2019-02-22
0044200,Nokia,Nk320,12037.31,2018-07-02
0044201,Apple,IpadMini,77529.96,2019-03-19
0044202,Samsung,watch340,44683.52,2020-03-21
0044203,Samsung,galaxy12,73975.04,2020-01-29
0044204,Nokia,Nk500,19310.36,2018-08-29
0044205,Samsung,galaxy12,72930.79,2018-05-19
0044206,Nokia,Nk500,47646.64,2020-04-13
0044207,Apple,IpadMax,91889.88,2019-10-31
0044208,Nokia,Nk400,28275.68,2018-05-07
0044209,Apple,iphone13,71917.63,2019-09-09
0044210,Apple,IpadMax,52213.27,2019-09-27
0044211,Apple,iphoneSE,45581.06,2018-12-16
0044212,Apple,Macbook512,89185.34,2019-12-11
0044213,Apple,iphoneSE,34110.81,2018-10-13
0044214,Nokia,Nk320,71103.58,2019-11-20
0044215,Samsung,galaxy13,64596.59,2019-11-08
0044216,Apple,IpadMax,4998.42,2019-05-12
0044217,Nokia,Nk320,64686.38,2018-11-25
0044218,Apple,iphone11,75477.33,2020-03-18
0044219,Samsung,watch320,35117.86,2018-12-08
0044220,Nokia,Nk320,29310.3,2019-08-25
0044221,Nokia,Nk320,59024.71,2018-09-23
0044222,Samsung,galaxy13,52669.84,2019-05-04
0044223,Nokia,Nk320,78374.29,2018-07-08
0044224,Samsung,galaxy10,19811.53,2019-05-09
0044225,Apple,laptop256,576.59,2019-12-28
0044226,Samsung,galaxy12,74420.77,2019-06-26
0044227,Nokia,Nk500,75145.52,2018-05-16
0044228,Apple,iphoneSE,6437.76,2020-02-14
0044229,Nokia,Nk320,98876.59,2020-02-20
0044230,Samsung,galaxy10,26901.98,2019-01-09
0044231,Apple,Macbook512,85701.77,2018-08-05
0044232,Samsung,galaxy12,65122.38,2019-03-26
0044233,Apple,iphone13,88411.42,2019-10-13
0044234,Samsung,watch320,48068.12,2019-06-29
0044235,Nokia,Nk500,15593.84,2019-10-28
0044236,Samsung,galaxy12,5418.14,2018-06-08
0044237,Samsung,galaxy12,8458.49,2019-08-29
0044238,Nokia,Nk500,58535.0,2018-10-31
0044239,Apple,IpadMini,96438.4,2019-04-26
0044240,Nokia,Nk400,79072.11,2020-02-18
0044241,Apple,IpadMax,91992.99,2019-06-18
0044242,Samsung,galaxy12,64967.05,2020-04-10
0044243,Samsung,watch320,68730.57,2019-05-23
0044244,Nokia,Nk320,70397.45,2019-04-07
0044245,Nokia,Nk500,14136.42,2019-03-10
0044246,Samsung,galaxy12,44168.28,2018-10-24
0044247,Apple,IpadMini,18525.55,2019-11-18
0044248,Nokia,Nk320,94706.74,2019-01-16
0044249,Nokia,Nk500,17340.74,2018-09-16
0044250,Apple,laptop256,61639.09,2019-03-03
0044251,Samsung,galaxy11,71133.46,2018-11-14
0044252,Nokia,Nk500,99967.11,2019-04-25
0044253,Nokia,Nk400,98227.84,2018-10-28
0044254,Samsung,galaxy12,52232.38,2018-11-29
0044255,Nokia,Nk320,82763.63,2019-09-22
0044256,Nokia,Nk500,18123.53,2019-12-23
0044257,Nokia,Nk500,98523.31,2018-05-17
0044258,Apple,Macbook512,39398.49,2019-04-03
0044259,Samsung,galaxy10,22286.11,2019-07-22
0044260,Apple,iphoneSE,11721.52,2018-06-02
0044261,Samsung,watch320,76665.65,2019-02-10
0044262,Nokia,Nk400,98390.23,2020-04-09
0044263,Apple,Macbook512,75924.35,2019-01-11
0044264,Nokia,Nk400,44640.87,2018-08-11
0044265,Samsung,watch340,55063.78,2019-01-21
0044266,Nokia,Nk320,10263.93,2018-10-24
0044267,Nokia,Nk400,49042.49,2019-10-28
0044268,Apple,IpadMini,74865.88,2019-09-23
0044269,Nokia,Nk320,44646.6,2020-01-30
0044270,Nokia,Nk400,48592.47,2020-04-15
0044271,Nokia,Nk400,47828.05,2020-02-20
0044272,Samsung,galaxy10,9271.12,2020-01-29
0044273,Apple,iphone12,28034.69,2020-03-17
0044274,Nokia,Nk500,19711.89,2019-08-08
0044275,Samsung,watch320,93948.29,2019-12-01
0044276,Apple,iphone13,62398.92,2018-06-09
0044277,Nokia,Nk400,59211.5,2019-12-03
0044278,Nokia,Nk500,87413.42,2020-03-18
0044279,Apple,iphone12,14284.58,2018-05-09
0044280,Apple,iphone12,87146.07,2019-10-09
0044281,Samsung,watch320,13725.32,2018-10-27
0044282,Nokia,Nk500,87913.23,2019-08-19
0044283,Nokia,Nk400,11197.69,2019-06-05
0044284,Apple,iphone13,29854.09,2018-10-05
0044285,Nokia,Nk320,22675.19,2019-05-16
0044286,Samsung,galaxy10,13478.02,2018-09-24
0044287,Nokia,Nk400,34916.96,2018-09-21
0044288,Apple,Macbook512,45079.95,2019-02-10
0044289,Apple,iphone12,29484.15,2019-10-21
0044290,Samsung,galaxy11,24032.76,2018-06-12
0044291,Nokia,Nk320,9034.88,2019-11-01
0044292,Samsung,galaxy13,17832.99,2020-01-27
0044293,Nokia,Nk500,58112.66,2018-05-23
0044294,Samsung,galaxy12,76316.75,2018-11-14
0044295,Nokia,Nk400,38070.11,2020-01-28
0044296,Apple,iphone13,67911.64,2019-01-14
0044297,Nokia,Nk500,87563.48,2020-02-23
0044298,Apple,iphoneSE,12214.43,2018-12-07
0044299,Samsung,watch320,29787.62,2020-03-27
0044300,Samsung,galaxy12,8815.13,2019-08-20
0044301,Apple,laptop256,40804.71,2019-06-16
0044302,Nokia,Nk320,52455.81,2018-11-03
0044303,Apple,IpadMini,53524.9,2019-04-24
0044304,Samsung,galaxy10,43419.63,2019-08-05
0044305,Samsung,galaxy13,59294.39,2019-06-01
0044306,Apple,IpadMini,34305.68,2020-01-01
0044307,Apple,iphoneSE,85323.44,2018-06-14
0044308,Apple,iphone13,6001.13,2020-03-03
0044309,Samsung,galaxy13,10780.0,2020-04-20
0044310,Apple,laptop256,64714.68,2018-11-30
0044311,Apple,IpadMini,61522.44,2018-06-24
0044312,Nokia,Nk320,71997.56,2018-08-09
0044313,Nokia,Nk320,41055.49,2019-09-04
0044314,Samsung,galaxy13,56851.13,2018-08-06
0044315,Apple,iphoneSE,76530.38,2018-10-29
0044316,Apple,Macbook512,38657.97,2020-02-04
0044317,Samsung,galaxy12,56538.1,2019-09-27
0044318,Nokia,Nk500,41684.76,2019-09-03
0044319,Nokia,Nk500,74305.37,2019-03-27
0044320,Samsung,galaxy10,43282.88,2020-03-27
0044321,Samsung,watch340,48503.36,2018-07-08
0044322,Samsung,galaxy10,40581.08,2018-05-01
0044323,Apple,iphone12,46211.26,2018-12-20
0044324,Apple,laptop256,78753.44,2019-01-12
0044325,Apple,iphone13,32634.11,2019-12-29
0044326,Nokia,Nk320,43819.68,2019-04-09
0044327,Nokia,Nk400,23028.82,2019-07-23
0044328,Nokia,Nk320,69324.77,2019-08-26
0044329,Samsung,watch320,95028.58,2018-06-14
0044330,Nokia,Nk400,51637.87,2019-01-05
0044331,Apple,iphone11,99565.08,2020-02-19
0044332,Nokia,Nk320,9235.48,2020-01-07
0044333,Nokia,Nk320,32303.79,2018-09-04
0044334,Apple,iphoneSE,48624.19,2019-01-25
0044335,Nokia,Nk500,68550.59,2018-06-03
0044336,Apple,IpadMini,72240.11,2018-11-05
0044337,Nokia,Nk400,80490.47,2019-08-01
0044338,Apple,iphoneSE,78478.35,2019-07-06
0044339,Nokia,Nk500,43943.79,2019-04-16
0044340,Nokia,Nk320,61954.12,2020-02-02
0044341,Apple,iphone11,57855.65,2018-11-06
0044342,Samsung,galaxy10,18505.66,2019-07-19
0044343,Nokia,Nk400,58795.3,2019-11-30
0044344,Samsung,watch340,70466.87,2018-08-31
0044345,Nokia,Nk320,85887.45,2019-02-16
0044346,Nokia,Nk400,54412.87,2018-05-29
0044347,Samsung,galaxy11,142.75,2018-09-13
0044348,Apple,iphone13,35616.94,2019-04-14
0044349,Nokia,Nk400,27656.11,2019-12-13
0044350,Apple,Macbook512,46943.73,2019-08-19
0044351,Nokia,Nk320,86030.35,2019-03-08
0044352,Nokia,Nk400,36809.09,2019-09-26
0044353,Samsung,watch340,98448.96,2019-01-27
0044354,Samsung,galaxy12,75095.71,2019-09-08
0044355,Samsung,galaxy13,36959.25,2020-04-03
0044356,Nokia,Nk320,91895.41,2019-10-10
0044357,Nokia,Nk400,86955.4,2019-09-11
0044358,Nokia,Nk320,89691.37,2018-07-27
0044359,Apple,iphone13,97670.32,2019-11-03
